time,Cache:adminBytes,Cache:avgBatchCACHEMODE,Cache:avgBatchCRITICAL,Cache:avgBatchDAEMON,Cache:avgBatchEVICTORTHREAD,Cache:avgBatchMANUAL,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:nBINsEvictedCACHEMODE,Cache:nBINsEvictedCRITICAL,Cache:nBINsEvictedDAEMON,Cache:nBINsEvictedEVICTORTHREAD,Cache:nBINsEvictedMANUAL,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsStripped,Cache:nBatchesCACHEMODE,Cache:nBatchesCRITICAL,Cache:nBatchesDAEMON,Cache:nBatchesEVICTORTHREAD,Cache:nBatchesMANUAL,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nEvictPasses,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesScanned,Cache:nNodesSelected,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsEvictedCACHEMODE,Cache:nUpperINsEvictedCRITICAL,Cache:nUpperINsEvictedDAEMON,Cache:nUpperINsEvictedEVICTORTHREAD,Cache:nUpperINsEvictedMANUAL,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:requiredEvictBytes,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:cleanerBackLog,Cleaning:fileDeletionBacklog,Cleaning:lnSizeCorrectionFactor,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerProbeRuns,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nToBeCleanedLNsProcessed,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,Op:cursorDelete,Op:cursorGetCurrent,Op:cursorGetFirst,Op:cursorGetLast,Op:cursorGetNext,Op:cursorGetNextDup,Op:cursorGetNextNoDup,Op:cursorGetPrev,Op:cursorGetPrevDup,Op:cursorGetPrevNoDup,Op:cursorPut,Op:cursorPutCurrent,Op:cursorPutNoDupData,Op:cursorPutNoOverwrite,Op:dbDelete,Op:dbGet,Op:dbGetSearchBoth,Op:dbPut,Op:dbPutNoDupData,Op:dbPutNoOverWrite,Op:dbRemoveSequence,Op:dosCursorGetNext,Op:secondaryCursorDelete,Op:secondaryCursorGetCurrent,Op:secondaryCursorGetFirst,Op:secondaryCursorGetLast,Op:secondaryCursorGetNext,Op:secondaryCursorGetNextDup,Op:secondaryCursorGetNextNoDup,Op:secondaryCursorGetPrev,Op:secondaryCursorGetPrevDup,Op:secondaryCursorGetPrevNoDup,Op:secondaryDbDelete,Op:secondaryDbGet,Op:secondaryDbGetSearchBoth
2021-06-27T14:01:03Z,161,0,0,0,0,0,19337244,1467,16191355,0,0,0,0,0,0,7975,0,0,0,0,0,0,0,757,13,0,-284,1,6,2303,0,0,0,0,0, ,0,0,0,0,0,0,7965,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624794062201,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,26,64457184,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,7660,0,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27T14:02:03Z,161,0,0,0,0,0,19432348,1467,16286459,0,0,0,0,0,0,9095,0,0,0,0,0,0,0,761,13,0,-286,1,6,2312,0,0,0,0,0, ,0,0,0,0,0,0,9084,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624794062201,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,22,105225184,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,8321,0,730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27T14:03:03Z,161,0,0,0,0,0,19442780,1467,16296891,0,0,0,0,0,0,7372,0,0,0,0,0,0,0,761,13,0,-288,1,6,2131,0,0,0,0,0, ,0,0,0,0,0,0,7361,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624794062201,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,23,120161456,-1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,6968,0,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27T14:04:03Z,161,0,0,0,0,0,19482732,1467,16336843,0,0,0,0,0,0,8950,0,0,0,0,0,0,0,763,13,0,-290,1,6,2472,0,0,0,0,0, ,0,0,0,0,0,0,8941,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624794062201,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,22,69756328,-1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,8454,0,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27T14:05:03Z,161,0,0,0,0,0,19492596,1467,16346707,0,0,0,0,0,0,7998,0,0,0,0,0,0,0,764,13,0,-293,1,6,2227,0,0,0,0,0, ,0,0,0,0,0,0,7989,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624794062201,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,20,57042592,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,7638,0,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27T14:06:03Z,161,0,0,0,0,0,19576900,1467,16431011,0,0,0,0,0,0,9123,0,0,0,0,0,0,0,768,13,0,-295,1,6,2471,0,0,0,0,0, ,0,0,0,0,0,0,9113,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624794062201,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,35,109001240,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,8439,0,642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27T14:07:03Z,161,0,0,0,0,0,19577116,1467,16431227,0,0,0,0,0,0,7477,0,0,0,0,0,0,0,769,13,0,-297,1,6,2032,0,0,0,0,0, ,0,0,0,0,0,0,7468,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624794062201,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,33,79913960,-1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,7121,0,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27T14:08:03Z,161,0,0,0,0,0,19616516,1467,16470627,0,0,0,0,0,0,8154,0,0,0,0,0,0,0,773,13,0,-300,1,6,2110,0,0,0,0,0, ,0,0,0,0,0,0,8141,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624794062201,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,35,100181496,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,7631,0,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27T14:09:03Z,161,0,0,0,0,0,19610748,1467,16464859,0,0,0,0,0,0,8099,0,0,0,0,0,0,0,772,14,0,-303,1,6,2330,0,0,0,0,0, ,0,0,0,0,0,0,8087,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624794062201,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,28,44457232,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,350,0,14,0,700,0,0,0,0,0,0,0,0,0,0,7659,0,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27T14:10:03Z,161,0,0,0,0,0,19588860,1467,16442971,0,0,0,0,0,0,7681,0,0,0,0,0,0,0,773,14,0,-304,1,6,2106,0,0,0,0,0, ,0,0,0,0,0,0,7674,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624794062201,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,23,89490672,-1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,7479,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27T14:11:03Z,161,0,0,0,0,0,19609652,1467,16463763,0,0,0,0,0,0,7587,0,0,0,0,0,0,0,773,14,0,-306,1,6,1986,0,0,0,0,0, ,0,0,0,0,0,0,7577,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624794062201,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,29,86075736,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,7184,0,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27T14:12:03Z,161,0,0,0,0,0,19667732,1467,16521843,0,0,0,0,0,0,8112,0,0,0,0,0,0,0,776,14,0,-307,1,6,2130,0,0,0,0,0, ,0,0,0,0,0,0,8106,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624794062201,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,30,99596568,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,7584,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27T14:13:03Z,161,0,0,0,0,0,19661044,1467,16515155,0,0,0,0,0,0,7602,0,0,0,0,0,0,0,778,14,0,-310,1,6,2323,0,0,0,0,0, ,0,0,0,0,0,0,7590,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624794062201,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,27,51486576,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,350,0,14,0,700,0,0,0,0,0,0,0,0,0,0,7199,0,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27T14:14:03Z,161,0,0,0,0,0,19731532,1467,16585643,0,0,0,0,0,0,8347,0,0,0,0,0,0,0,781,14,0,-312,1,6,2192,0,0,0,0,0, ,0,0,0,0,0,0,8340,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624794062201,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,25,64631424,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,7804,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27T14:15:03Z,161,0,0,0,0,0,19722580,1467,16576691,0,0,0,0,0,0,7974,0,0,0,0,0,0,0,783,14,0,-314,1,6,2253,0,0,0,0,0, ,0,0,0,0,0,0,7964,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624794062201,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,27,122065520,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,7632,0,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27T14:16:03Z,161,0,0,0,0,0,19695076,1467,16549187,0,0,0,0,0,0,8133,0,0,0,0,0,0,0,782,14,0,-316,1,6,2364,0,0,0,0,0, ,0,0,0,0,0,0,8124,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624794062201,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,32,88308392,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,7936,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27T14:17:03Z,161,0,0,0,0,0,19704868,1467,16558979,0,0,0,0,0,0,8909,0,0,0,0,0,0,0,783,14,0,-319,1,6,2586,0,0,0,0,0, ,0,0,0,0,0,0,8897,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624794062201,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,23,87110496,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,8473,0,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27T14:18:03Z,161,0,0,0,0,0,19656868,1467,16510979,0,0,0,0,0,0,8728,0,0,0,0,0,0,0,780,14,0,-324,1,6,2836,0,0,0,0,0, ,0,0,0,0,0,0,8709,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624794062201,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,24,123751144,-1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,350,0,14,0,700,0,0,0,0,0,0,0,0,0,0,8376,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27T14:19:03Z,161,0,0,0,0,0,19600140,1467,16454251,0,0,0,0,0,0,7985,0,0,0,0,0,0,0,779,14,0,-327,1,6,2605,0,0,0,0,0, ,0,0,0,0,0,0,7974,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624794062201,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,24,88487928,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,350,0,14,0,700,0,0,0,0,0,0,0,0,0,0,7789,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27T14:20:03Z,161,0,0,0,0,0,19698988,1467,16553099,0,0,0,0,0,0,9380,0,0,0,0,0,0,0,785,14,0,-328,1,6,2437,0,0,0,0,0, ,0,0,0,0,0,0,9373,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624794062201,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,19,106476280,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,8676,0,668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27T14:21:03Z,161,0,0,0,0,0,19760924,1467,16615035,0,0,0,0,0,0,9244,0,0,0,0,0,0,0,788,14,0,-330,1,6,2464,0,0,0,0,0, ,0,0,0,0,0,0,9236,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624794062201,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,25,104166920,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,8673,0,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27T14:22:03Z,161,0,0,0,0,0,19856236,1467,16710347,0,0,0,0,0,0,9822,0,0,0,0,0,0,0,791,14,0,-331,1,6,2585,0,0,0,0,0, ,0,0,0,0,0,0,9812,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624794062201,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,26,60223592,-1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,9036,0,748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27T14:23:03Z,161,0,0,0,0,0,19850220,1467,16704331,0,0,0,0,0,0,8925,0,0,0,0,0,0,0,790,14,0,-334,1,6,2587,0,0,0,0,0, ,0,0,0,0,0,0,8915,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624794062201,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,28,110768448,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,8597,0,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27T14:24:03Z,161,0,0,0,0,0,19846740,1467,16700851,0,0,0,0,0,0,8549,0,0,0,0,0,0,0,792,14,0,-337,1,6,2545,0,0,0,0,0, ,0,0,0,0,0,0,8537,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624794062201,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,27,67534912,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,350,0,14,0,700,0,0,0,0,0,0,0,0,0,0,8126,0,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27T14:25:03Z,161,0,0,0,0,0,19880764,1467,16734875,0,0,0,0,0,0,9131,0,0,0,0,0,0,0,794,14,0,-339,1,7,2545,0,0,0,0,0, ,0,0,0,0,0,0,9122,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624794062201,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,26,94497232,-1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,8603,0,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27T14:26:03Z,161,0,0,0,0,0,19930012,1467,16784123,0,0,0,0,0,0,8933,0,0,0,0,0,0,0,796,14,0,-341,1,6,2382,0,0,0,0,0, ,0,0,0,0,0,0,8924,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624794062201,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,23,74025664,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,8485,0,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27T14:27:03Z,161,0,0,0,0,0,19952964,1467,16807075,0,0,0,0,0,0,9030,0,0,0,0,0,0,0,798,14,0,-343,1,6,2677,0,0,0,0,0, ,0,0,0,0,0,0,9020,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624794062201,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,26,49730000,-1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,350,0,14,0,700,0,0,0,0,0,0,0,0,0,0,8514,0,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27T14:28:03Z,161,0,0,0,0,0,19991268,1467,16845379,0,0,0,0,0,0,8645,0,0,0,0,0,0,0,802,14,0,-345,1,6,2326,0,0,0,0,0, ,0,0,0,0,0,0,8634,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624794062201,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,20,115879560,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,8191,0,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27T14:29:03Z,161,0,0,0,0,0,20031836,1467,16885947,0,0,0,0,0,0,9061,0,0,0,0,0,0,0,805,14,0,-348,1,6,2621,0,0,0,0,0, ,0,0,0,0,0,0,9047,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624794062201,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,25,55319288,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,350,0,14,0,700,0,0,0,0,0,0,0,0,0,0,8469,0,538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27T14:30:03Z,161,0,0,0,0,0,20011652,1467,16865763,0,0,0,0,0,0,7817,0,0,0,0,0,0,0,806,14,0,-350,1,6,2344,0,0,0,0,0, ,0,0,0,0,0,0,7808,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624794062201,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,27,98142464,-1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,7536,0,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
